,year,steel_plant,technology,capacity,production,low_carbon_tech,bf_gas,bf_slag,bof_gas,biomass,biomethane,cog,coke,dri,electricity,hydrogen,iron_ore,met_coal,natural_gas,other_slag,plastic_waste,process_emissions,scrap,steam,thermal_coal,captured_co2,coal,used_co2,power,bioenergy,scenario_tech_moratorium,scenario_carbon_tax,scenario_green_premium,scenario_electricity_cost_scenario,scenario_hydrogen_cost_scenario,scenario_steel_demand_scenario
711,2021,"Xining Special Steel Co., Ltd.",Avg BF-BOF,0.8,0.9773293711137538,N,3.656322211279822,0.301006695679954,0.3192495257211632,0,0,1.591191961887148,7.268855629919857,0,0.0,0,1.3361929968568382,10.058977906327556,0.2958032523953855,124.60949481700362,0,0.06893104054465306,0.16448453315844477,0.31073416143955057,5.381346625442102,0,0,0,0.0,0,True,False,True,average,average,average
712,2021,"Shaanxi Longmen Steel (Group) Co., Ltd.",Close plant,4.0,4.8866468555687685,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
713,2021,"Shaanxi Steel Group Hanzhong Iron and Steel Co., Ltd.",BAT BF-BOF,3.7,4.520148341401112,N,13.659013985176582,1.186755906738179,1.1328124564318982,0,0,10.059953593415251,21.856087949094793,0,0.0,0,5.268105176132289,30.2454632464781,1.0887987504781504,576.3189135286417,0,0.3188060625190204,1.3831653924687402,1.0955354575221694,20.749224449998234,0,0,0,0.0,0,True,False,True,average,average,average
714,2021,"Shaanxi Lueyang Iron and Steel Co., Ltd.",Close plant,1.0,1.2216617138921921,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
715,2021,"Shaanxi Huaxin Special Steel Group Co., Ltd.",Close plant,0.0,0.0,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
716,2021,"Shandong Iron and Steel Group Yongfeng Zibo Co., Ltd.",BAT BF-BOF,2.0,2.4433234277843843,N,7.383250802798151,0.6414896793179344,0.6123310575307557,0,0,5.437812753197432,11.814101594105292,0,0.0,0,2.847624419530966,16.34889905215032,0.5885398651233245,311.52373704250897,0,0.1723276013616326,0.7476569689020216,0.5921813283903617,11.215796999999045,0,0,0,0.0,0,True,False,True,average,average,average
717,2021,"Qingdao Special Iron and Steel Co., Ltd.",BAT BF-BOF,2.085,2.5471646734652205,N,7.697038961917072,0.6687529906889468,0.6383551274758128,0,0,5.668919795208322,12.316200911854766,0,0.0,0,2.968648457361032,17.043727261866707,0.6135528093910657,324.7634958668156,0,0.179651524419502,0.7794323900803575,0.6173490348469521,11.692468372499002,0,0,0,0.0,0,True,False,True,average,average,average
718,2021,Rizhao Steel HAvg BF-BOF,BAT BF-BOF,14.3,17.46976250865835,N,52.79024324000678,4.586651207123232,4.378167061344904,0,0,38.880361185361636,84.47082639785283,0,0.0,0,20.36051459964641,116.89462822287479,4.20806003563177,2227.3947198539395,0,1.2321423497356732,5.3457473276494545,4.234096497991087,80.19294854999318,0,0,0,0.0,0,True,False,True,average,average,average
719,2021,"Shandong Guangfu Group Co., Ltd.",Avg BF-BOF,1.5,1.8324925708382882,N,6.855604146149665,0.5643875543999136,0.598592860727181,0,0,2.983484928538402,13.62910430609973,0,0.0,0,2.5053618691065713,18.860583574364163,0.5546310982413477,233.64280278188176,0,0.12924570102122446,0.3084084996720839,0.5826265526991572,10.09002492270394,0,0,0,0.0,0,True,False,True,average,average,average
720,2021,"Shandong Chuanyang Group Co., Ltd.",BAT BF-BOF,3.0,3.6649851416765764,N,11.074876204197226,0.9622345189769018,0.9184965862961335,0,0,8.156719129796148,17.721152391157936,0,0.0,0,4.271436629296449,24.52334857822548,0.8828097976849867,467.2856055637635,0,0.2584914020424489,1.1214854533530323,0.8882719925855427,16.823695499998568,0,0,0,0.0,0,True,False,True,average,average,average
721,2021,"Shiheng Special Steel Group Co., Ltd.",BAT BF-BOF,8.15,9.956542968221367,N,30.08674702140247,2.6140704432205832,2.4952490594378296,0,0,22.159086969279535,48.142463995979064,0,0.0,0,11.604069509588689,66.62176363751257,2.3982999503775475,1269.4592284482242,0,0.702234975548653,3.046702148275738,2.4131389131907244,45.70437277499611,0,0,0,0.0,0,True,False,True,average,average,average
722,2021,"Shandong Shouguang Juneng Special Steel Co., Ltd.",BAT BF-BOF,1.3,1.5881602280598497,N,4.799113021818798,0.4169682915566574,0.3980151873949912,0,0,3.5345782895783304,7.679166036168439,0,0.0,0,1.8509558726951278,10.626784383897709,0.3825509123301609,202.49042907763084,0,0.1120129408850612,0.485977029786314,0.38491786345373513,7.290268049999378,0,0,0,0.0,0,True,False,True,average,average,average
723,2021,"Shandong Fulun Iron and Steel Co., Ltd.",BAT BF-BOF,2.8,3.420652798898138,N,10.336551123917411,0.8980855510451083,0.8572634805430579,0,0,7.612937854476404,16.539742231747407,0,0.0,0,3.9866741873433527,22.888458673010447,0.8239558111726543,436.1332318595126,0,0.24125864190628565,1.04671975646283,0.8290538597465065,15.702115799998662,0,0,0,0.0,0,True,False,True,average,average,average
724,2021,"Linyi Jiangxin Iron and Steel Co., Ltd.",Close plant,2.8,3.420652798898138,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
725,2021,"Shandong Longsheng Iron and Steel Co., Ltd.",BAT BF-BOF,1.8,2.198991085005946,N,6.644925722518337,0.5773407113861412,0.5510979517776802,0,0,4.894031477877689,10.632691434694763,0,0.0,0,2.56286197757787,14.71400914693529,0.5296858786109921,280.37136333825816,0,0.15509484122546938,0.6728912720118195,0.5329631955513257,10.09421729999914,0,0,0,0.0,0,True,False,True,average,average,average
726,2021,"Shandong Minyuan Iron and Steel Co., Ltd.",Close plant,1.8,2.198991085005946,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
727,2021,"Yantai Walsin Stainless Steel Co., Ltd.",EAF,0.0,0.0,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
728,2021,"Shandong Laigang Yongfeng Steel Co., Ltd.",BAT BF-BOF,2.7,3.298486627508919,N,9.967388583777504,0.8660110670792117,0.8266469276665203,0,0,7.341047216816533,15.949037152042145,0,0.0,0,3.8442929663668046,22.071013720402934,0.7945288179164881,420.55704500738716,0,0.23264226183820405,1.0093369080177292,0.7994447933269885,15.141325949998711,0,0,0,0.0,0,True,False,True,average,average,average
729,2021,"Baoshan Iron and Steel Co., Ltd. Headquarters",Avg BF-BOF,10.0,12.21661713892192,N,45.704027640997765,3.762583695999424,3.9906190715145398,0,0,19.889899523589346,90.8606953739982,0,0.0,0,16.702412460710473,125.73722382909442,3.697540654942318,1557.618685212545,0,0.861638006808163,2.0560566644805593,3.884177017994381,67.26683281802626,0,0,0,0.0,0,True,False,True,average,average,average
730,2021,"Baosteel Special Steel Co., Ltd.",Close plant,0.0,0.0,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
731,2021,"Taiyuan Iron & Steel (Group) Co., Ltd.",Avg BF-BOF,5.0,6.10830856946096,N,22.852013820498883,1.881291847999712,1.9953095357572699,0,0,9.944949761794673,45.4303476869991,0,0.0,0,8.351206230355237,62.86861191454721,1.848770327471159,778.8093426062725,0,0.4308190034040815,1.0280283322402797,1.9420885089971904,33.63341640901313,0,0,0,0.0,0,True,False,True,average,average,average
732,2021,"Shanxi Zhongyang Iron and Steel Co., Ltd.",Avg BF-BOF,1.0,1.2216617138921921,N,4.570402764099777,0.3762583695999424,0.399061907151454,0,0,1.9889899523589345,9.08606953739982,0,0.0,0,1.6702412460710474,12.573722382909443,0.36975406549423184,155.76186852125448,0,0.0861638006808163,0.20560566644805595,0.38841770179943813,6.726683281802626,0,0,0,0.0,0,True,False,True,average,average,average
733,2021,"Wenshui Haiwei Steel Co., Ltd.",Close plant,3.65,4.459065255706501,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
734,2021,"Shanxi Xintai Iron and Steel Co., Ltd.",BAT BF-BOF,3.0,3.6649851416765764,N,11.074876204197226,0.9622345189769018,0.9184965862961335,0,0,8.156719129796148,17.721152391157936,0,0.0,0,4.271436629296449,24.52334857822548,0.8828097976849867,467.2856055637635,0,0.2584914020424489,1.1214854533530323,0.8882719925855427,16.823695499998568,0,0,0,0.0,0,True,False,True,average,average,average
735,2021,"Xiangfen County Xingyuan Steel Group Co., Ltd.",Close plant,2.0,2.4433234277843843,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
736,2021,"Shanxi Tongcai Industry and Trade Co., Ltd.",BAT BF-BOF,2.8,3.420652798898138,N,10.336551123917411,0.8980855510451083,0.8572634805430579,0,0,7.612937854476404,16.539742231747407,0,0.0,0,3.9866741873433527,22.888458673010447,0.8239558111726543,436.1332318595126,0,0.24125864190628565,1.04671975646283,0.8290538597465065,15.702115799998662,0,0,0,0.0,0,True,False,True,average,average,average
737,2021,"Changzhi Xingbao Steel Co., Ltd.",Close plant,5.0,6.10830856946096,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
738,2021,"Shanxi Hongda Iron and Steel Group Co., Ltd.",Avg BF-BOF,4.0,4.8866468555687685,N,18.281611056399107,1.5050334783997696,1.596247628605816,0,0,7.955959809435738,36.34427814959928,0,0.0,0,6.68096498428419,50.29488953163777,1.4790162619769274,623.0474740850179,0,0.3446552027232652,0.8224226657922238,1.5536708071977525,26.906733127210504,0,0,0,0.0,0,True,False,True,average,average,average
739,2021,"Hejin Huaxinyuan Steel & Iron Co., Ltd.",Close plant,1.5,1.8324925708382882,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
740,2021,"Shanxi Gaoyi Steel Co., Ltd.",Avg BF-BOF,5.945,7.262778889089083,N,27.171044432573176,2.236856007271658,2.3724230380153943,0,0,11.824545266773868,54.01668339984194,0,0.0,0,9.929584207892379,74.75077956639664,2.1981879193632086,926.0043083588581,0,0.512243795047453,1.2223256870336927,2.30914323719766,39.99013211031662,0,0,0,0.0,0,True,False,True,average,average,average
741,2021,"Licheng Taihang Iron & Steel Co., Ltd.",Close plant,1.5,1.8324925708382882,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
742,2021,"Shanxi Changxin Industrial Co., Ltd.",Avg BF-BOF,1.5,1.8324925708382882,N,6.855604146149665,0.5643875543999136,0.598592860727181,0,0,2.983484928538402,13.62910430609973,0,0.0,0,2.5053618691065713,18.860583574364163,0.5546310982413477,233.64280278188176,0,0.12924570102122446,0.3084084996720839,0.5826265526991572,10.09002492270394,0,0,0,0.0,0,True,False,True,average,average,average
743,2021,"Shanxi Zhongsheng Iron and Steel Co., Ltd.",BAT BF-BOF,1.7,2.0768249136167265,N,6.275763182378428,0.5452662274202442,0.5204813989011423,0,0,4.622140840217817,10.041986354989497,0,0.0,0,2.420480756601321,13.896564194327771,0.5002588853548258,264.7951764861326,0,0.14647846115738772,0.6355084235667183,0.5033541291318074,9.533427449999188,0,0,0,0.0,0,True,False,True,average,average,average
744,2021,"Xiangfen County Xinjinshan Special Steel Co., Ltd.",BAT BF-BOF,2.2,2.6876557705628232,N,8.121575883077968,0.7056386472497281,0.6735641632838314,0,0,5.9815940285171765,12.995511753515823,0,0.0,0,3.1323868614840635,17.983788957365356,0.6473938516356571,342.67611074675995,0,0.1895603614977959,0.8224226657922239,0.6513994612293981,12.33737669999895,0,0,0,0.0,0,True,False,True,average,average,average
745,2021,"Jincheng Fusheng Iron & Steel Co., Ltd.",BAT BF-BOF,6.0,7.329970283353153,N,22.149752408394452,1.9244690379538036,1.836993172592267,0,0,16.313438259592296,35.44230478231587,0,0.0,0,8.542873258592898,49.04669715645096,1.7656195953699734,934.571211127527,0,0.5169828040848978,2.2429709067060646,1.7765439851710854,33.647390999997135,0,0,0,0.0,0,True,False,True,average,average,average
746,2021,"Shanxi Jianlong Industrial Co., Ltd.",BAT BF-BOF,6.0,7.329970283353153,N,22.149752408394452,1.9244690379538036,1.836993172592267,0,0,16.313438259592296,35.44230478231587,0,0.0,0,8.542873258592898,49.04669715645096,1.7656195953699734,934.571211127527,0,0.5169828040848978,2.2429709067060646,1.7765439851710854,33.647390999997135,0,0,0,0.0,0,True,False,True,average,average,average
747,2021,"Shougang Changzhi Iron and Steel Co., Ltd.",Avg BF-BOF,3.6,4.397982170011892,N,16.4534499507592,1.354530130559793,1.4366228657452347,0,0,7.160363828492166,32.709850334639356,0,0.0,0,6.012868485855772,45.265400578474,1.3311146357792347,560.7427266765163,0,0.31018968245093875,0.7401803992130015,1.3983037264779774,24.21605981448946,0,0,0,0.0,0,True,False,True,average,average,average
748,2021,"Jinye Iron and Steel Group Co., Ltd.",BAT BF-BOF,1.9,2.321157256395165,N,7.014088262658244,0.6094151953520378,0.5817145046542179,0,0,5.16592211553756,11.223396514400026,0,0.0,0,2.705243198554418,15.531454099542804,0.5591128718671583,295.94755019038354,0,0.16371122129355098,0.7102741204569205,0.5625722619708436,10.655007149999092,0,0,0,0.0,0,True,False,True,average,average,average
749,2021,"Panzhihua Steel Group Panzhihua Steel Vanadium Co., Ltd.",Avg BF-BOF,5.0,6.10830856946096,N,22.852013820498883,1.881291847999712,1.9953095357572699,0,0,9.944949761794673,45.4303476869991,0,0.0,0,8.351206230355237,62.86861191454721,1.848770327471159,778.8093426062725,0,0.4308190034040815,1.0280283322402797,1.9420885089971904,33.63341640901313,0,0,0,0.0,0,True,False,True,average,average,average
750,2021,"Pangang Group Xichang Steel and Vanadium Co., Ltd.",BAT BF-BOF,4.5,5.497477712514865,N,16.61231430629584,1.4433517784653527,1.3777448794442004,0,0,12.235078694694222,26.581728586736908,0,0.0,0,6.407154943944675,36.78502286733823,1.3242146965274801,700.9284083456453,0,0.38773710306367337,1.6822281800295487,1.332407988878314,25.23554324999785,0,0,0,0.0,0,True,False,True,average,average,average
751,2021,"Chengyu Vanadium & Titanium Technology Co., Ltd.",Avg BF-BOF,3.1,3.7871513130657957,N,14.16824856870931,1.1664009457598215,1.2370919121695074,0,0,6.165868852312697,28.166815565939444,0,0.0,0,5.177747862820247,38.978539387019275,1.1462376030321186,482.86179241588894,0,0.26710778211053054,0.6373775659889734,1.2040948755782581,20.85271817358814,0,0,0,0.0,0,True,False,True,average,average,average
752,2021,"Tianjin Tiantie Group Co., Ltd.",Avg BF-BOF,3.8,4.64231451279033,N,17.36753050357915,1.4297818044797812,1.5164352471755251,0,0,7.558161818963951,34.527064242119316,0,0.0,0,6.34691673506998,47.78014505505588,1.405065448878081,591.8951003807671,0,0.32742244258710196,0.7813015325026126,1.4759872668378649,25.56139647084998,0,0,0,0.0,0,True,False,True,average,average,average
753,2021,"Tianjin Iron & Steel Group Co., Ltd.",Close plant,7.5,9.16246285419144,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
754,2021,"Tianjin Pipe Group Co., Ltd.",EAF,0.0,0.0,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
755,2021,"Tianjin Rockcheck Steel Group Co., Ltd.",Close plant,5.0,6.10830856946096,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
756,2021,"Tianjin Tiangang United Special Steel Co., Ltd.",BAT BF-BOF,4.5,5.497477712514865,N,16.61231430629584,1.4433517784653527,1.3777448794442004,0,0,12.235078694694222,26.581728586736908,0,0.0,0,6.407154943944675,36.78502286733823,1.3242146965274801,700.9284083456453,0,0.38773710306367337,1.6822281800295487,1.332407988878314,25.23554324999785,0,0,0,0.0,0,True,False,True,average,average,average
757,2021,"Chongli Steel Manufacturing Co., Ltd.",BAT BF-BOF,1.0,1.2216617138921921,N,3.6916254013990755,0.3207448396589672,0.30616552876537784,0,0,2.718906376598716,5.907050797052646,0,0.0,0,1.423812209765483,8.17444952607516,0.29426993256166223,155.76186852125448,0,0.0861638006808163,0.3738284844510108,0.2960906641951809,5.607898499999522,0,0,0,0.0,0,True,False,True,average,average,average
758,2021,"Baosteel Group Xinjiang Bayi Iron & Steel Co., Ltd.",EAF,0.0,0.0,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
759,2021,"Xinxing Ductile Iron Pipes Xinjiang Co., Ltd.",BAT BF-BOF,3.0,3.6649851416765764,N,11.074876204197226,0.9622345189769018,0.9184965862961335,0,0,8.156719129796148,17.721152391157936,0,0.0,0,4.271436629296449,24.52334857822548,0.8828097976849867,467.2856055637635,0,0.2584914020424489,1.1214854533530323,0.8882719925855427,16.823695499998568,0,0,0,0.0,0,True,False,True,average,average,average
760,2021,"Xinjiang Kunyu Iron and Steel Co., Ltd.",BAT BF-BOF,1.5,1.8324925708382882,N,5.537438102098613,0.4811172594884509,0.45924829314806676,0,0,4.078359564898074,8.860576195578968,0,0.0,0,2.1357183146482246,12.26167428911274,0.44140489884249334,233.64280278188176,0,0.12924570102122446,0.5607427266765161,0.44413599629277134,8.411847749999284,0,0,0,0.0,0,True,False,True,average,average,average
761,2021,"Xinjiang Yili Iron and Steel Co., Ltd.",Avg BF-BOF,2.0,2.4433234277843843,N,9.140805528199554,0.7525167391998848,0.798123814302908,0,0,3.977979904717869,18.17213907479964,0,0.0,0,3.340482492142095,25.147444765818886,0.7395081309884637,311.52373704250897,0,0.1723276013616326,0.4112113328961119,0.7768354035988763,13.453366563605252,0,0,0,0.0,0,True,False,True,average,average,average
762,2021,"Xinjiang Xin'an Special Steel Co., Ltd.",EAF,1.0,1.2216617138921921,N,0.0,0.0,0.0,0,0,0.0,0.0,0,2.7924987788490507,0,0.0,0.5931411953289372,1.8118220546392323,224.29709067060648,0,0.09968759585360289,1.3906419621577604,0.3738284844510108,0.0,0,0,0,0.7756941052358474,0,True,False,True,average,average,average
763,2021,"Xinjiang Da'an Special Steel Co., Ltd.",BAT BF-BOF,1.1,1.3438278852814116,N,4.060787941538984,0.35281932362486407,0.3367820816419157,0,0,2.9907970142585882,6.497755876757911,0,0.0,0,1.5661934307420318,8.991894478682678,0.32369692581782855,171.33805537337997,0,0.09478018074889795,0.41121133289611195,0.32569973061469903,6.168688349999475,0,0,0,0.0,0,True,False,True,average,average,average
764,2021,"WISCO Group Kunming Steel Co., Ltd. Honghe Iron and Steel Company",BAT BF-BOF,2.0,2.4433234277843843,N,7.383250802798151,0.6414896793179344,0.6123310575307557,0,0,5.437812753197432,11.814101594105292,0,0.0,0,2.847624419530966,16.34889905215032,0.5885398651233245,311.52373704250897,0,0.1723276013616326,0.7476569689020216,0.5921813283903617,11.215796999999045,0,0,0,0.0,0,True,False,True,average,average,average
765,2021,"WISCO Group Kunming Steel Co., Ltd. Yuxi Xinxing Steel Company",Avg BF-BOF,2.0,2.4433234277843843,N,9.140805528199554,0.7525167391998848,0.798123814302908,0,0,3.977979904717869,18.17213907479964,0,0.0,0,3.340482492142095,25.147444765818886,0.7395081309884637,311.52373704250897,0,0.1723276013616326,0.4112113328961119,0.7768354035988763,13.453366563605252,0,0,0,0.0,0,True,False,True,average,average,average
766,2021,"Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co., Ltd.",BAT BF-BOF,4.6,5.619643883904084,N,16.981476846435747,1.4754262624312493,1.408361432320738,0,0,12.506969332354094,27.17243366644217,0,0.0,0,6.549536164921222,37.60246781994574,1.3536416897836463,716.5045951977708,0,0.396353483131755,1.7196110284746497,1.3620170552978321,25.796333099997803,0,0,0,0.0,0,True,False,True,average,average,average
767,2021,"Yunnan Desheng Iron and Steel Co., Ltd.",Close plant,1.5,1.8324925708382882,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
768,2021,"Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co., Ltd.",BAT BF-BOF,3.0,3.6649851416765764,N,11.074876204197226,0.9622345189769018,0.9184965862961335,0,0,8.156719129796148,17.721152391157936,0,0.0,0,4.271436629296449,24.52334857822548,0.8828097976849867,467.2856055637635,0,0.2584914020424489,1.1214854533530323,0.8882719925855427,16.823695499998568,0,0,0,0.0,0,True,False,True,average,average,average
769,2021,"Yunnan Qujing Iron and Steel Group Fenghuang Steel Co., Ltd.",EAF,1.2,1.4659940566706307,N,0.0,0.0,0.0,0,0,0.0,0.0,0,3.3509985346188613,0,0.0,0.7117694343947246,2.174186465567079,269.15650880472776,0,0.11962511502432346,1.6687703545893127,0.448594181341213,0.0,0,0,0,0.9308329262830171,0,True,False,True,average,average,average
770,2021,"Quzhou Yuanli Metal Products Co., Ltd.",Avg BF-BOF,5.0,6.10830856946096,N,22.852013820498883,1.881291847999712,1.9953095357572699,0,0,9.944949761794673,45.4303476869991,0,0.0,0,8.351206230355237,62.86861191454721,1.848770327471159,778.8093426062725,0,0.4308190034040815,1.0280283322402797,1.9420885089971904,33.63341640901313,0,0,0,0.0,0,True,False,True,average,average,average
771,2021,"Ningbo Iron & Steel Co., Ltd.",Close plant,4.0,4.8866468555687685,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
772,2021,"Huzhou Shengtelong Metal Products Co., Ltd.",EAF,2.0,2.4433234277843843,N,0.0,0.0,0.0,0,0,0.0,0.0,0,5.5849975576981015,0,0.0,1.1862823906578743,3.6236441092784646,448.59418134121296,0,0.19937519170720577,2.7812839243155207,0.7476569689020216,0.0,0,0,0,1.5513882104716947,0,True,False,True,average,average,average
773,2021,"Guangxi Iron and Steel Group Co., Ltd.",BAT BF-BOF,10.0,12.21661713892192,N,36.91625401399075,3.2074483965896725,3.061655287653778,0,0,27.189063765987157,59.07050797052645,0,0.0,0,14.23812209765483,81.74449526075159,2.9426993256166223,1557.618685212545,0,0.861638006808163,3.738284844510108,2.9609066419518086,56.078984999995214,0,0,0,0.0,0,True,False,True,average,average,average
774,2021,"Hebei Mingbin Iron and Steel Co., Ltd.",EAF,0.0,0.0,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
775,2021,"Shanxi Meijin Iron and Steel Co., Ltd.",BAT BF-BOF,2.0,2.4433234277843843,N,7.383250802798151,0.6414896793179344,0.6123310575307557,0,0,5.437812753197432,11.814101594105292,0,0.0,0,2.847624419530966,16.34889905215032,0.5885398651233245,311.52373704250897,0,0.1723276013616326,0.7476569689020216,0.5921813283903617,11.215796999999045,0,0,0,0.0,0,True,False,True,average,average,average
776,2021,"Shanxi Jianbang Group Co., Ltd.",Avg BF-BOF,2.6,3.1763204561196994,N,11.88304718665942,0.9782717609598502,1.0375609585937804,0,0,5.17137387613323,23.623780797239533,0,0.0,0,4.342627239784723,32.69167819556455,0.9613605702850027,404.98085815526167,0,0.2240258817701224,0.5345747327649454,1.009886024678539,17.489376532686826,0,0,0,0.0,0,True,False,True,average,average,average
777,2021,"Yancheng Lianxin Iron and Steel Co., Ltd.",Avg BF-BOF,3.2,3.9093174844550154,N,14.625288845119288,1.204026782719816,1.2769981028846529,0,0,6.364767847548592,29.075422519679428,0,0.0,0,5.344771987427353,40.23591162531022,1.183213009581542,498.4379792680145,0,0.27572416217861223,0.6579381326337791,1.2429366457582023,21.52538650176841,0,0,0,0.0,0,True,False,True,average,average,average
778,2021,"Jingjiang Special Steel Co., Ltd.",EAF,0.0,0.0,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
779,2021,"Hebei Zongheng Group Fengnan Iron & Steel Co., Ltd.",BAT BF-BOF,7.7,9.40679519696988,N,28.425515590772882,2.4697352653740476,2.3574745714934093,0,0,20.935579099810113,45.48429113730537,0,0.0,0,10.96335401519422,62.943261350778734,2.2658784807247994,1199.3663876136595,0,0.6634612652422855,2.878479330272783,2.2798981143028927,43.180818449996316,0,0,0,0.0,0,True,False,True,average,average,average
780,2021,"Shandong IRON&STEEL Group Rizhao Co., Ltd.（Phase 1）",BAT BF-BOF,8.5,10.384124568083633,N,31.378815911892143,2.726331137101222,2.602406994505712,0,0,23.110704201089085,50.20993177494749,0,0.0,0,12.102403783006606,69.48282097163886,2.501294426774129,1323.9758824306632,0,0.7323923057869386,3.1775421178335916,2.5167706456590375,47.66713724999594,0,0,0,0.0,0,True,False,True,average,average,average
781,2021,"Liuzhou Iron & Steel Co., LTD (Fangchenggang Iron and Steel Base ）",Close plant,14.7,17.958427194215226,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
782,2021,Liu'an Steel HAvg BF-BOF,BAT BF-BOF,3.0,3.6649851416765764,N,11.074876204197226,0.9622345189769018,0.9184965862961335,0,0,8.156719129796148,17.721152391157936,0,0.0,0,4.271436629296449,24.52334857822548,0.8828097976849867,467.2856055637635,0,0.2584914020424489,1.1214854533530323,0.8882719925855427,16.823695499998568,0,0,0,0.0,0,True,False,True,average,average,average
783,2021,"Hbis Laoting Steel Co., Ltd.",Close plant,3.735,4.562906501387338,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
784,2021,"Shanxi Jinnan Iron and Steel Group Co., Ltd.",Close plant,7.0,8.551631997245345,N,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,True,False,True,average,average,average
785,2021,"Chongqing Zuhang Iron & Steel Co., Ltd",EAF,1.01,1.233878331031114,N,0.0,0.0,0.0,0,0,0.0,0.0,0,2.8204237666375414,0,0.0,0.5990726072822266,1.8299402751856246,226.54006157731254,0,0.10068447181213892,1.404548381779338,0.3775667692955209,0.0,0,0,0,0.7834510462882059,0,True,False,True,average,average,average
