year,plant,country_code,start_tech,end_tech,switch_type,capital_cost,scenario_tech_moratorium,scenario_carbon_tax,scenario_green_premium,scenario_electricity_cost_scenario,scenario_hydrogen_cost_scenario,scenario_steel_demand_scenario,region_wsa_region,region_continent,region_region
2039,Lion Industries Amsteel II steel plant,MYS,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2039,Ternium Puebla steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,ArcelorMittal Kryvyi Rih steel plant,UKR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,Donetsksteel Metallurgical Plant,UKR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,Riva Hennigsdorfer Electric Steel Works,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,"Jiangsu Shagang Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Baotou Steel (Group) Co., Ltd.",CHN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Shanxi Jianlong Industrial Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Algerian Qatari Steel plant,DZA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2039,Tata Steel Jamshedpur steel plant,IND,Avg BF-BOF,Close plant,main cycle,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,"Pangang Group Xichang Steel and Vanadium Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Esfahan Steel plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2039,Kinsteel steel plant,MYS,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2039,"Baosteel Zhanjiang Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Inner Mongolia Yaxin Longshun Special Steel Co., Ltd.",CHN,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,CSN Stahlwerk Thüringen steel plant,DEU,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,"Shougang Changzhi Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Inner Mongolia Desheng Metal Products Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Salzgitter Peiner Träger steel plant,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,"Jinye Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Dniprovskiy Metallurgical Plant,UKR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,TenarisTamsa Veracruz steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,Deacero Ramos Arizpe steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,Vizag Steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,ArcelorMittal Vanderbijlpark Steel Works,ZAF,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Southern Africa
2039,"Yangchun New Steel Co., Ltd.",CHN,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,GHC Emirates Steel Industries plant,ARE,DRI-EAF+CCUS,DRI-EAF+CCUS,no switch,211.36542095898724,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2039,"Inner Mongolia Baotou Jiyu Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Azovstal Iron & Steel Works,UKR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,Saarstahl Völklingen Steelmaking Plant,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,TYASA steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,Tata Steel Kalinganagar steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,"Panzhihua Steel Group Panzhihua Steel Vanadium Co., Ltd.",CHN,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Guangdong Guangqing Metal Technology Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Ternium San Nicolás de los Garza steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,"Baotou Da'an Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,SAIL Durgapur steel plant,IND,Avg BF-BOF,Close plant,main cycle,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,Gerdau Corsa Ciudad Sahagún steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,"Jiangsu Shagang Group Huaigang Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Xiangfen County Xinjinshan Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Chengyu Vanadium & Titanium Technology Co., Ltd.",CHN,Avg BF-BOF,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Hunan Valin Lianyuan Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Tosyali Algerie steel plant,DZA,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2039,Khorasan Steel Complex,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2039,Altos Hornos De Mexico S.A. (AHMSA) steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,"Heyuan Derun Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Tung Ho Steel plant,VNM,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2039,"Jiangyin Xingcheng Special Steel Works Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Premium Steel and Mines Limited plant,NGA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Western Africa
2039,"Hunan Valin Xiangtan Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Feng Hsin Steel plant,TWN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Jiugang Group Yuzhong Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Yenakiieve Iron & Steel Works,UKR,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,ArcelorMittal Duisburg steel plant,DEU,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,"Shanxi Zhongsheng Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,JSC MAvg BF-BOF,MAR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2039,"Nanjing Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,SAIL Rourkela steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,Kehler Baden Steel Works,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,Ternium Siderar steel plant,ARG,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Central and South America,South America,South America
2039,Alchevsk Iron & Steel plant,UKR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,"Lengshuijiang Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,TenarisSiderca Seamless Tubes Mill steel plant,ARG,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Central and South America,South America,South America
2039,Riva Brandenburg Electric Steel Works,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,HIC-Nippon Perwaja Steel plant,MYS,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2039,"Jincheng Fusheng Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Baosteel Group Guangdong Shaoguan Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,DCH Dnipro Metallurgical Plant,UKR,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,Nghi Son Cast Iron and Steel plant,VNM,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2039,Deacero Celaya steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,Hormuzgan Steel Company plant,IRN,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2039,"Nanjing Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Angang Lianzhong (Guangzhou) Stainless Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Hengyang Valin Steel Tube Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Hoa Phat Dung Quat steel plant,VNM,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2039,Hong Leong Southern Steel plant,MYS,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2039,ArcelorMittal Lázaro Cárdenas steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2039,Yieh United Steel plant,TWN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Sider El Hadjar steel plant,DZA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2039,"Changzhou Eastern Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,ArcelorMittal Differdange steel plant,LUX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,"Shaanxi Lueyang Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Nanyang Hanye Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Timken Harrison steel plant,USA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2039,"Henan Yaxin Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,West Alborz Steel plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2039,Iron Ozone 32,RUS,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,CIS,Europe,Eastern Europe
2039,Siddik Kardesler steel plant,TUR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2039,Ozkan Iron and Steel plant,TUR,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2039,"Yangzhou Qinyou Special Metal Materials Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Hyundai Steel Incheon steel plant,KOR,EAF,EAF,no switch,125.411,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2039,Zaporizhstal steel plant,UKR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Eastern Europe
2039,TZMS Třinecké železárny steel plant,CZE,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Eastern Europe
2039,JSW Steel Salem steel plant,IND,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,HSBC Aperam Genk steel plant,BEL,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,"Shanxi Tongcai Industry and Trade Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Xuanhua Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Acerinox Europa steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2039,POSCO Pohang steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2039,"Jiangsu Suxin Special Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,GFG Liberty Galati steel plant,ROU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Eastern Europe
2039,"Wenshui Haiwei Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Suez Steel Solb Misr plant,EGY,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2039,"Henan Jiyuan Iron & Steel (Group) Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Hüttenwerke Krupp Mannesmann (HKM) steel plant,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,"Guizhou Ganglian Industrial Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Tianjin Tiangang United Special Steel Co., Ltd.",CHN,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Hesteel Smederevo steel plant,SRB,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Europe,Europe,Southern Europe
2039,Toscelik Osmaniye steel plant,TUR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2039,POSCO Gwangyang steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2039,Makran Steel Complex,IRN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2039,"Anyang Xinpu Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,KISCO steel plant,KOR,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2039,Cleveland-Cliffs Dearborn steel plant,USA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2039,Abinsk Electric Steel Works,RUS,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,CIS,Europe,Eastern Europe
2039,"Henan Xinjinhui Stainless Steel Industry Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Butia Steel plant,IRN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2039,"Chongli Steel Manufacturing Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,GFG Liberty Ostrava steel plant,CZE,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Eastern Europe
2039,JSW Steel Vijayanagar steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,"Hesteel Group Handan Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,ArcelorMittal Sestao steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2039,Amurstal,RUS,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,CIS,Europe,Eastern Europe
2039,"Baosteel Group Xinjiang Bayi Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,HSBC Aperam Stainless Belgium steel plant,BEL,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,Hyundai Steel Pohang steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2039,"Shanxi Xintai Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Henan Fengbao Special Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Wuxi Xinsanzhou Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Leggett & Platt Sterling Steel plant,USA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2039,ArcelorMittal Asturias (Gijón) steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2039,"Xinxing Ductile Iron Pipes Co., Ltd. Wu'an headquarters",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Fujian Sanbao Iron and Steel Co., Ltd.",CHN,Avg BF-BOF,Close plant,main cycle,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,ThyssenKrupp Steel Duisburg steel plant,DEU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,Sidenor Stomana Industry steel plant,BGR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Eastern Europe
2039,"Posco (Zhangjiagang) Stainless Steel Co., Ltd.",CHN,EAF,EAF,no switch,125.411,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Fujian Quanzhou Minguang Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Xiangfen County Xingyuan Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Lloyds Steel Industries steel plant,IND,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,India,Asia,Southern Asia
2039,"Jiangyin Huaxi Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Zhong Xin Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Hyundai Steel Dangjin steel plant,KOR,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2039,Toscelik Iskenderun steel plant,TUR,EAF,EAF,no switch,125.411,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2039,Industries Qatar Steel plant,QAT,DRI-EAF,DRI-EAF,no switch,186.55603236551863,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2039,Cleveland-Cliffs Middletown steel plant,USA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2039,SeAH Besteel Gunsan steel plant,KOR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2039,Steel Dynamics Columbus plant,USA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2039,"Danyang Longjiang Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Henan Changtai Stainless Steel Plate Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,U.S. Steel Edgar Thomson Plant,USA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2039,"Changzhi Xingbao Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,"Fujian Yixin Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2039,Finarvedi Cremona Steel Plant,ITA,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2039,ArcelorMittal Ghent steel plant,BEL,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Western Europe
2039,Gerdau Açominas steel plant,BRA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Central and South America,South America,South America
2039,Mescier Iron and Steel Bartin plant,TUR,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2039,Arvand Jahanara Steel plant,IRN,EAF,EAF,no switch,125.411,True,False,True,average,average,average,Other Asia,Asia,Southern Asia
2039,Mechel Chelyabinsk Metallurgical Plant,RUS,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,CIS,Europe,Eastern Europe
2040,Nucor Steel Berkeley plant,USA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2040,"Jinding Heavy Industry Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,"Anyang Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,Deacero Ramos Arizpe steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2040,NLMK Lipetsk,RUS,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,CIS,Europe,Eastern Europe
2040,ArcelorMittal Lázaro Cárdenas steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2040,ArcelorMittal Sestao steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2040,Grupo Gallardo Siderurgica Balboa steel plant,ESP,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Southern Europe
2040,ArcelorMittal Vanderbijlpark Steel Works,ZAF,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Southern Africa
2040,Kobe Kakogawa Works steel plant,JPN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Japan,Asia,Eastern Asia
2040,SSAB Luleå steel plant,SWE,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Northern Europe
2040,JSW Steel USA Ohio plant,USA,EAF,Close plant,main cycle,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2040,"Hebei Mingbin Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,"Pingxiang Pinggang Anyuan Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,trans switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,"Shaanxi Steel Group Hanzhong Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,Steel Dynamics Columbia City plant,USA,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,USMCA,North America,Northern America
2040,Jakarta Prima Steel Industries plant,IDN,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2040,"Hengyang Valin Steel Tube Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,"Nanjing Iron and Steel Group Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,Gerdau Açominas steel plant,BRA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Central and South America,South America,South America
2040,"Yingkou Iron & Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,Sider El Hadjar steel plant,DZA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Africa,Africa,Northern Africa
2040,ArcelorMittal Monlevade steel plant,BRA,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Central and South America,South America,South America
2040,GHC Emirates Steel Industries plant,ARE,DRI-EAF+CCUS,Close plant,main cycle,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2040,Rustavi Metallurgical Plant,GEO,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2040,Hoa Phat Dung Quat steel plant,VNM,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,South-eastern Asia
2040,SABIC Hadeed steel plant,SAU,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Other Asia,Asia,Western Asia
2040,Hyundai Steel Pohang steel plant,KOR,Close plant,Close plant,main cycle,0.0,True,False,True,average,average,average,Other Asia,Asia,Eastern Asia
2040,"Houying Group Haicheng Iron and Steel Co., Ltd.",CHN,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,China,Asia,Eastern Asia
2040,Ternium Siderar steel plant,ARG,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,Central and South America,South America,South America
2040,Altos Hornos De Mexico S.A. (AHMSA) steel plant,MEX,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,USMCA,North America,Central America
2040,GFG Liberty Ostrava steel plant,CZE,Close plant,Close plant,no switch,0.0,True,False,True,average,average,average,EU + UK,Europe,Eastern Europe
